Review_ID,Rating,Year_Month,Reviewer_Location,Branch
365902952,5,2015-10,Australia,Disneyland_HongKong
365895838,5,2016-3,Indonesia,Disneyland_HongKong
365866820,5,2016-4,Australia,Disneyland_HongKong
365852926,5,2016-3,Malaysia,Disneyland_HongKong
365842369,2,2015-10,United Kingdom,Disneyland_HongKong
365666478,5,2015-5,Macau,Disneyland_HongKong
365654161,5,2016-4,Kuwait,Disneyland_HongKong
365638304,5,2016-4,United States,Disneyland_HongKong
365545856,5,2016-4,Singapore,Disneyland_HongKong
365508504,5,2016-4,India,Disneyland_HongKong
365486539,4,2016-4,United Kingdom,Disneyland_HongKong
365322040,3,2016-4,Singapore,Disneyland_HongKong
365292430,3,2016-1,Macau,Disneyland_HongKong
365267749,3,2016-3,Singapore,Disneyland_HongKong
365255136,5,2015-5,Singapore,Disneyland_HongKong
365230815,3,2016-3,United Kingdom,Disneyland_HongKong
365129906,3,2016-4,Thailand,Disneyland_HongKong
365103668,5,2016-4,India,Disneyland_HongKong
365071454,4,2016-4,Philippines,Disneyland_HongKong
365042735,4,2016-4,Malaysia,Disneyland_HongKong
365031547,4,2016-4,Malaysia,Disneyland_HongKong
365008675,4,2016-4,Thailand,Disneyland_HongKong
364994422,5,2016-4,United States,Disneyland_HongKong
364982492,5,2016-4,Thailand,Disneyland_HongKong
364931517,5,2016-4,Philippines,Disneyland_HongKong
364885483,4,2016-1,United States,Disneyland_HongKong
364770863,5,2016-4,United Kingdom,Disneyland_HongKong
364760633,4,2016-4,Netherlands,Disneyland_HongKong
364747599,5,2016-4,Thailand,Disneyland_HongKong
364744829,5,2016-4,United Kingdom,Disneyland_HongKong
364733464,5,2016-3,Australia,Disneyland_HongKong
364723625,1,2015-5,United Kingdom,Disneyland_HongKong
364706693,4,2016-4,Bahrain,Disneyland_HongKong
364609280,4,2016-4,Finland,Disneyland_HongKong
364600820,4,2016-4,Singapore,Disneyland_HongKong
364532667,5,2016-3,Hong Kong,Disneyland_HongKong
364469319,1,2016-4,United States,Disneyland_HongKong
364385156,5,2016-1,Indonesia,Disneyland_HongKong
364351146,5,2016-4,Australia,Disneyland_HongKong
364202534,4,2016-3,United Arab Emirates,Disneyland_HongKong
364153217,5,2016-3,Thailand,Disneyland_HongKong
364092811,4,2016-4,Philippines,Disneyland_HongKong
364061715,4,2016-4,United Kingdom,Disneyland_HongKong
364041310,5,2016-3,Australia,Disneyland_HongKong
364030437,4,2016-4,Malaysia,Disneyland_HongKong
364005328,5,2016-2,Ireland,Disneyland_HongKong
364002267,4,2016-3,United States,Disneyland_HongKong
363903392,5,2016-4,Singapore,Disneyland_HongKong
363857938,5,2016-4,Philippines,Disneyland_HongKong
363794100,5,2015-6,Australia,Disneyland_HongKong
363771480,2,2015-10,Hong Kong,Disneyland_HongKong
363764459,3,2016-4,Saudi Arabia,Disneyland_HongKong
363543304,4,2015-7,India,Disneyland_HongKong
363512408,4,2016-4,Indonesia,Disneyland_HongKong
363501780,5,2015-12,United States,Disneyland_HongKong
363467666,5,2016-4,United Kingdom,Disneyland_HongKong
363359716,4,2016-3,United States,Disneyland_HongKong
363340855,5,2015-11,Egypt,Disneyland_HongKong
363340201,5,2016-3,Canada,Disneyland_HongKong
363267697,4,2016-4,Singapore,Disneyland_HongKong
363248846,5,2016-2,Philippines,Disneyland_HongKong
363220059,3,2016-4,Hong Kong,Disneyland_HongKong
363182274,4,2016-1,China,Disneyland_HongKong
363111030,5,2016-4,Malaysia,Disneyland_HongKong
362952191,5,2016-4,United Kingdom,Disneyland_HongKong
362944693,5,2016-4,India,Disneyland_HongKong
362930387,4,2016-4,United States,Disneyland_HongKong
362930064,5,2016-4,Australia,Disneyland_HongKong
362796742,5,2016-4,Australia,Disneyland_HongKong
362728299,4,2015-5,India,Disneyland_HongKong
362671601,4,2016-3,Singapore,Disneyland_HongKong
362643562,5,2016-3,Denmark,Disneyland_HongKong
362519417,2,2015-8,South Africa,Disneyland_HongKong
362491800,5,2016-3,United Kingdom,Disneyland_HongKong
362467823,5,2016-2,India,Disneyland_HongKong
362464342,5,2016-4,United Kingdom,Disneyland_HongKong
362462175,4,2016-4,Ireland,Disneyland_HongKong
362424132,5,2016-4,China,Disneyland_HongKong
362389842,3,2016-4,China,Disneyland_HongKong
362315401,5,2015-5,Macau,Disneyland_HongKong
362297281,5,2016-3,Singapore,Disneyland_HongKong
362256271,5,2016-3,Australia,Disneyland_HongKong
362243578,5,2016-1,Japan,Disneyland_HongKong
362240411,3,2016-2,Hong Kong,Disneyland_HongKong
362231666,5,2016-3,United Kingdom,Disneyland_HongKong
362185204,5,2016-4,Indonesia,Disneyland_HongKong
362179465,4,2016-4,Philippines,Disneyland_HongKong
362092585,5,2016-3,South Africa,Disneyland_HongKong
362063658,5,2016-3,United States,Disneyland_HongKong
362033693,4,2016-4,Norway,Disneyland_HongKong
362031798,4,2016-3,United States,Disneyland_HongKong
362014341,4,2016-3,India,Disneyland_HongKong
361992142,5,2016-3,Qatar,Disneyland_HongKong
361981175,4,2016-2,Philippines,Disneyland_HongKong
361937415,4,2016-3,Philippines,Disneyland_HongKong
361925609,5,2015-12,Thailand,Disneyland_HongKong
361919531,5,2016-4,United Kingdom,Disneyland_HongKong
361901581,4,2016-4,Australia,Disneyland_HongKong
361698923,4,2015-12,United States,Disneyland_HongKong
361667131,5,2016-3,United States,Disneyland_HongKong
361635876,5,2016-3,Canada,Disneyland_HongKong
361485812,5,2015-12,Singapore,Disneyland_HongKong
361363612,2,2016-4,United Kingdom,Disneyland_HongKong
361354183,5,2016-3,Indonesia,Disneyland_HongKong
361349998,3,2016-3,United Arab Emirates,Disneyland_HongKong
361349934,5,2016-3,Australia,Disneyland_HongKong
361344010,5,2015-12,United Arab Emirates,Disneyland_HongKong
361224143,3,2016-3,Canada,Disneyland_HongKong
361211308,5,2016-3,India,Disneyland_HongKong
361199702,3,2016-4,Australia,Disneyland_HongKong
361180592,4,2016-4,Australia,Disneyland_HongKong
361146113,4,2015-5,Hong Kong,Disneyland_HongKong
361115549,5,2016-1,India,Disneyland_HongKong
361110790,5,2016-4,United Kingdom,Disneyland_HongKong
361092462,5,2016-3,Netherlands,Disneyland_HongKong
360926957,4,2016-2,Australia,Disneyland_HongKong
360905518,5,2016-4,Mauritius,Disneyland_HongKong
360899681,5,2016-3,Netherlands,Disneyland_HongKong
360885633,4,2015-7,Taiwan,Disneyland_HongKong
360863770,4,2016-4,United States,Disneyland_HongKong
360826294,4,2015-6,India,Disneyland_HongKong
360822897,5,2015-8,New Zealand,Disneyland_HongKong
360814127,4,2016-3,China,Disneyland_HongKong
360803488,4,2016-1,Singapore,Disneyland_HongKong
360784577,5,2016-3,Thailand,Disneyland_HongKong
360745345,5,2016-3,United Kingdom,Disneyland_HongKong
360704217,5,2015-11,India,Disneyland_HongKong
360674864,5,2016-4,Australia,Disneyland_HongKong
360615466,5,2016-3,India,Disneyland_HongKong
360613465,5,2016-4,Germany,Disneyland_HongKong
360568124,3,2016-4,Thailand,Disneyland_HongKong
360548978,5,2016-3,India,Disneyland_HongKong
360536586,3,2015-5,Bahrain,Disneyland_HongKong
360530512,5,2016-3,Malaysia,Disneyland_HongKong
360510565,4,2016-2,United Kingdom,Disneyland_HongKong
360497411,5,2016-3,Australia,Disneyland_HongKong
360495180,5,2015-4,Australia,Disneyland_HongKong
360407585,4,2016-3,United Kingdom,Disneyland_HongKong
360397786,4,2016-3,Iran,Disneyland_HongKong
360383791,5,2016-3,Indonesia,Disneyland_HongKong
360303093,3,2016-3,India,Disneyland_HongKong
360181796,5,2016-3,Philippines,Disneyland_HongKong
360177357,5,2015-12,India,Disneyland_HongKong
360160862,3,2015-12,Netherlands,Disneyland_HongKong
360045995,4,2016-3,United Kingdom,Disneyland_HongKong
360027478,4,2016-3,Australia,Disneyland_HongKong
360021927,5,2016-3,Indonesia,Disneyland_HongKong
360007200,5,2016-3,India,Disneyland_HongKong
359967296,5,2016-3,United States,Disneyland_HongKong
359956618,5,2016-3,South Africa,Disneyland_HongKong
359941039,5,2015-9,Australia,Disneyland_HongKong
359932703,5,2016-3,India,Disneyland_HongKong
359778899,5,2016-3,United States,Disneyland_HongKong
359771925,3,2016-3,United Arab Emirates,Disneyland_HongKong
359744868,4,2015-11,Malaysia,Disneyland_HongKong
359659207,5,2016-1,Czechia,Disneyland_HongKong
359649910,5,2016-3,United Kingdom,Disneyland_HongKong
359634359,4,2016-3,New Zealand,Disneyland_HongKong
359629550,5,2015-11,Philippines,Disneyland_HongKong
359578850,5,2016-3,India,Disneyland_HongKong
359577718,5,2016-3,Australia,Disneyland_HongKong
359577068,4,2016-3,Philippines,Disneyland_HongKong
359453427,4,2015-5,United States,Disneyland_HongKong
359451574,5,2015-12,Saudi Arabia,Disneyland_HongKong
359313251,5,2016-3,India,Disneyland_HongKong
359304849,5,2016-3,United Kingdom,Disneyland_HongKong
359269606,2,2015-4,United Kingdom,Disneyland_HongKong
359231499,5,2015-6,Malaysia,Disneyland_HongKong
359197625,5,2016-3,Australia,Disneyland_HongKong
359180020,5,2016-3,India,Disneyland_HongKong
359113313,5,2016-3,Australia,Disneyland_HongKong
359031355,5,2016-3,Indonesia,Disneyland_HongKong
359020986,5,2016-3,India,Disneyland_HongKong
359004444,5,2016-3,New Zealand,Disneyland_HongKong
358913289,5,2016-3,Australia,Disneyland_HongKong
358822998,5,2015-10,New Zealand,Disneyland_HongKong
358732628,5,2015-4,Indonesia,Disneyland_HongKong
358698921,5,2016-3,Indonesia,Disneyland_HongKong
358648508,5,2016-3,Philippines,Disneyland_HongKong
358643330,4,2016-3,Australia,Disneyland_HongKong
358466126,4,2015-5,India,Disneyland_HongKong
358447919,5,2016-3,Singapore,Disneyland_HongKong
358390642,4,2016-3,Indonesia,Disneyland_HongKong
358382471,3,2016-3,Malaysia,Disneyland_HongKong
358370489,5,2015-7,Mauritius,Disneyland_HongKong
358367778,4,2016-3,United States,Disneyland_HongKong
358365436,5,2016-3,Malaysia,Disneyland_HongKong
358321894,4,2016-3,Australia,Disneyland_HongKong
358232021,4,2016-3,Philippines,Disneyland_HongKong
358124340,4,2016-3,Australia,Disneyland_HongKong
358100111,5,2016-3,United Arab Emirates,Disneyland_HongKong
358040718,3,2016-3,India,Disneyland_HongKong
358029503,3,2016-3,Hong Kong,Disneyland_HongKong
358019967,5,2016-3,Singapore,Disneyland_HongKong
358013065,5,2016-3,Singapore,Disneyland_HongKong
357996526,5,2016-1,Indonesia,Disneyland_HongKong
357995746,4,2016-3,Hong Kong,Disneyland_HongKong
357942212,4,2016-3,United States,Disneyland_HongKong
357936940,5,2016-1,Indonesia,Disneyland_HongKong
357852176,4,2016-1,United States,Disneyland_HongKong
357714001,5,2015-11,Australia,Disneyland_HongKong
357646838,5,2015-10,India,Disneyland_HongKong
357549358,4,2016-3,Saudi Arabia,Disneyland_HongKong
357525301,5,2015-5,India,Disneyland_HongKong
357449924,4,2016-3,United States,Disneyland_HongKong
357308607,4,2016-3,India,Disneyland_HongKong
357260008,5,2016-3,Australia,Disneyland_HongKong
357166370,1,2016-3,India,Disneyland_HongKong
357132550,5,2016-3,United States,Disneyland_HongKong
357006007,4,2016-3,Singapore,Disneyland_HongKong
356905082,5,2016-3,Indonesia,Disneyland_HongKong
356775819,4,2016-3,Singapore,Disneyland_HongKong
356718431,2,2016-3,Hong Kong,Disneyland_HongKong
356688528,5,2015-4,United States,Disneyland_HongKong
356596586,5,2016-3,Mauritius,Disneyland_HongKong
356539165,4,2016-2,Australia,Disneyland_HongKong
356441371,5,2016-3,India,Disneyland_HongKong
356279274,5,2015-12,Thailand,Disneyland_HongKong
356266830,5,2016-3,India,Disneyland_HongKong
356218590,5,2016-2,Kuwait,Disneyland_HongKong
356165061,5,2015-11,Qatar,Disneyland_HongKong
356156266,2,2016-3,Australia,Disneyland_HongKong
356060251,3,2015-4,Italy,Disneyland_HongKong
356052950,4,2016-3,Philippines,Disneyland_HongKong
356026306,5,2015-9,Indonesia,Disneyland_HongKong
355959706,4,2016-3,Maldives,Disneyland_HongKong
355931176,5,2016-3,India,Disneyland_HongKong
355898854,5,2015-11,Philippines,Disneyland_HongKong
355639783,5,2016-3,China,Disneyland_HongKong
355618639,5,2015-4,Switzerland,Disneyland_HongKong
355598111,5,2015-6,Hong Kong,Disneyland_HongKong
355529366,4,2015-12,United Arab Emirates,Disneyland_HongKong
355448459,3,2015-10,Australia,Disneyland_HongKong
355425433,5,2015-11,Philippines,Disneyland_HongKong
355277181,5,2015-6,South Africa,Disneyland_HongKong
355230745,4,2016-3,United Kingdom,Disneyland_HongKong
355183909,4,2015-12,Philippines,Disneyland_HongKong
354995187,4,2015-10,Australia,Disneyland_HongKong
354929859,5,2015-4,Philippines,Disneyland_HongKong
354748894,2,2016-3,United Kingdom,Disneyland_HongKong
354716716,4,2016-1,Australia,Disneyland_HongKong
354683437,5,2016-3,Hong Kong,Disneyland_HongKong
354532993,5,2015-7,Malaysia,Disneyland_HongKong
354515305,4,2016-3,United Arab Emirates,Disneyland_HongKong
354458149,5,2016-3,Indonesia,Disneyland_HongKong
354433999,3,2016-2,Australia,Disneyland_HongKong
354296017,5,2016-3,United Kingdom,Disneyland_HongKong
354289808,5,2015-5,India,Disneyland_HongKong
354284002,5,2016-3,Kuwait,Disneyland_HongKong
354171673,3,2016-2,United Kingdom,Disneyland_HongKong
354050953,4,2016-3,Singapore,Disneyland_HongKong
354025851,5,2015-10,India,Disneyland_HongKong
353969807,5,2016-3,Australia,Disneyland_HongKong
353965705,5,2015-7,Philippines,Disneyland_HongKong
353941646,4,2016-2,United States,Disneyland_HongKong
353857977,5,2015-8,Indonesia,Disneyland_HongKong
353735043,3,2015-6,Taiwan,Disneyland_HongKong
353432936,4,2016-3,Singapore,Disneyland_HongKong
353133498,2,2016-1,Kuwait,Disneyland_HongKong
352989766,4,2016-2,India,Disneyland_HongKong
352983064,4,2016-2,Hong Kong,Disneyland_HongKong
352917167,5,2015-5,Singapore,Disneyland_HongKong
352850968,3,2016-2,Taiwan,Disneyland_HongKong
352806429,5,2015-4,Jordan,Disneyland_HongKong
352784340,3,2015-10,Hong Kong,Disneyland_HongKong
352780135,4,2016-2,Australia,Disneyland_HongKong
352740362,3,2015-10,Thailand,Disneyland_HongKong
352509130,5,2015-4,Australia,Disneyland_HongKong
352486753,5,2016-2,Philippines,Disneyland_HongKong
352364818,5,2016-2,Philippines,Disneyland_HongKong
352345893,4,2016-1,Philippines,Disneyland_HongKong
352335405,4,2016-3,Singapore,Disneyland_HongKong
352294574,5,2016-1,Indonesia,Disneyland_HongKong
352250953,4,2015-5,Singapore,Disneyland_HongKong
352124019,4,2015-5,Singapore,Disneyland_HongKong
352086271,4,2016-2,Philippines,Disneyland_HongKong
351849865,4,2016-2,Philippines,Disneyland_HongKong
351827619,5,2015-10,United Kingdom,Disneyland_HongKong
351807278,4,2015-12,Singapore,Disneyland_HongKong
351767695,5,2015-3,Philippines,Disneyland_HongKong
351746724,5,2016-2,United Arab Emirates,Disneyland_HongKong
351744637,4,2015-3,Philippines,Disneyland_HongKong
351718905,3,2016-2,Singapore,Disneyland_HongKong
351705768,5,2016-2,Thailand,Disneyland_HongKong
351623502,5,2015-3,Philippines,Disneyland_HongKong
351521765,4,2015-11,Thailand,Disneyland_HongKong
351507642,5,2016-1,Australia,Disneyland_HongKong
351491286,4,2015-11,Hong Kong,Disneyland_HongKong
351487441,3,2016-2,Malaysia,Disneyland_HongKong
351429427,5,2016-2,Thailand,Disneyland_HongKong
351302902,5,2016-2,Canada,Disneyland_HongKong
351274061,5,2015-4,Philippines,Disneyland_HongKong
351229485,5,2016-1,Singapore,Disneyland_HongKong
351220942,4,2016-1,United States,Disneyland_HongKong
351040860,4,2016-2,Germany,Disneyland_HongKong
351019549,5,2015-8,Vietnam,Disneyland_HongKong
350946890,3,2016-1,United States,Disneyland_HongKong
350932023,5,2016-1,India,Disneyland_HongKong
350810897,4,2015-3,Thailand,Disneyland_HongKong
350764059,5,2016-2,Ghana,Disneyland_HongKong
350752454,5,2016-2,Philippines,Disneyland_HongKong
350743643,3,2016-2,Philippines,Disneyland_HongKong
350743430,5,2015-3,India,Disneyland_HongKong
350694983,4,2015-8,United States,Disneyland_HongKong
350649400,5,2016-2,United Kingdom,Disneyland_HongKong
350585744,4,2015-3,Macau,Disneyland_HongKong
350575919,4,2015-10,United Kingdom,Disneyland_HongKong
350543737,5,2016-1,Chile,Disneyland_HongKong
350533490,5,2015-9,Philippines,Disneyland_HongKong
350423910,4,2015-4,Australia,Disneyland_HongKong
350131662,5,2015-6,Philippines,Disneyland_HongKong
350076073,4,2016-2,Indonesia,Disneyland_HongKong
349875415,5,2015-3,Qatar,Disneyland_HongKong
349864413,4,2016-2,Malaysia,Disneyland_HongKong
349848049,4,2016-2,Philippines,Disneyland_HongKong
349675039,4,2016-2,China,Disneyland_HongKong
349399162,5,2016-2,India,Disneyland_HongKong
349262307,4,2015-3,Australia,Disneyland_HongKong
349027056,5,2016-2,Philippines,Disneyland_HongKong
349019577,4,2016-2,United Kingdom,Disneyland_HongKong
348904036,5,2016-2,Philippines,Disneyland_HongKong
348827581,3,2015-11,United States,Disneyland_HongKong
348802291,3,2016-2,Canada,Disneyland_HongKong
348765037,5,2015-8,Singapore,Disneyland_HongKong
348715909,4,2015-10,Philippines,Disneyland_HongKong
348528229,3,2016-2,Israel,Disneyland_HongKong
348375622,4,2016-2,United Kingdom,Disneyland_HongKong
348325096,5,2015-8,United Kingdom,Disneyland_HongKong
348216039,4,2016-2,Philippines,Disneyland_HongKong
348151366,5,2016-2,United States,Disneyland_HongKong
348075597,3,2015-11,Hong Kong,Disneyland_HongKong
348031224,5,2015-12,Hong Kong,Disneyland_HongKong
347903165,4,2016-2,Malaysia,Disneyland_HongKong
347784377,5,2016-2,China,Disneyland_HongKong
347771436,5,2015-3,Australia,Disneyland_HongKong
347652990,5,2015-3,Qatar,Disneyland_HongKong
347616565,5,2016-2,United Kingdom,Disneyland_HongKong
347566798,3,2016-2,United Kingdom,Disneyland_HongKong
347557506,5,2016-2,Australia,Disneyland_HongKong
347545502,5,2016-1,Hong Kong,Disneyland_HongKong
347262540,4,2016-2,Brunei,Disneyland_HongKong
347254966,5,2015-3,Australia,Disneyland_HongKong
347194824,5,2015-11,United States,Disneyland_HongKong
347123581,5,2016-2,Philippines,Disneyland_HongKong
347093794,4,2016-2,China,Disneyland_HongKong
347054550,4,2016-2,Austria,Disneyland_HongKong
347035977,3,2015-12,Singapore,Disneyland_HongKong
346999994,3,2016-2,Brunei,Disneyland_HongKong
346834818,5,2015-4,Philippines,Disneyland_HongKong
346795123,5,2016-2,Philippines,Disneyland_HongKong
346719673,5,2016-2,United Kingdom,Disneyland_HongKong
346522881,5,2015-10,Philippines,Disneyland_HongKong
346514673,3,2016-1,Austria,Disneyland_HongKong
346502929,5,2016-1,United Kingdom,Disneyland_HongKong
346474622,5,2015-11,Philippines,Disneyland_HongKong
346459054,5,2015-12,Ethiopia,Disneyland_HongKong
346384248,4,2016-2,Philippines,Disneyland_HongKong
346159472,5,2016-2,India,Disneyland_HongKong
346124417,5,2016-2,China,Disneyland_HongKong
346103684,4,2015-12,Singapore,Disneyland_HongKong
346093070,4,2016-1,India,Disneyland_HongKong
346034925,5,2016-2,Philippines,Disneyland_HongKong
346013177,4,2016-1,Philippines,Disneyland_HongKong
345870963,5,2015-12,United States,Disneyland_HongKong
345751909,5,2016-2,United States,Disneyland_HongKong
345742543,3,2015-10,Australia,Disneyland_HongKong
345726452,4,2016-2,Australia,Disneyland_HongKong
345713047,4,2015-7,Singapore,Disneyland_HongKong
345700848,5,2016-1,Indonesia,Disneyland_HongKong
345606153,5,2016-1,Philippines,Disneyland_HongKong
345499228,4,2016-2,Hong Kong,Disneyland_HongKong
345404656,4,2015-11,Australia,Disneyland_HongKong
345349629,4,2016-1,United Kingdom,Disneyland_HongKong
345310443,5,2015-12,United Arab Emirates,Disneyland_HongKong
345306012,4,2016-1,Australia,Disneyland_HongKong
344947122,3,2016-2,Singapore,Disneyland_HongKong
344919563,4,2016-1,United Kingdom,Disneyland_HongKong
344878983,4,2016-2,New Zealand,Disneyland_HongKong
344859956,4,2016-1,Philippines,Disneyland_HongKong
344754441,5,2016-1,United Kingdom,Disneyland_HongKong
344689302,5,2016-1,Philippines,Disneyland_HongKong
344670793,4,2015-4,India,Disneyland_HongKong
344649966,4,2015-12,Malaysia,Disneyland_HongKong
344616416,5,2015-5,United States,Disneyland_HongKong
344426386,3,2015-6,India,Disneyland_HongKong
344403050,5,2016-1,Philippines,Disneyland_HongKong
344385466,5,2015-11,Singapore,Disneyland_HongKong
344255391,5,2015-11,Thailand,Disneyland_HongKong
344157262,4,2016-1,Australia,Disneyland_HongKong
344098456,4,2016-1,Australia,Disneyland_HongKong
344009793,5,2016-1,India,Disneyland_HongKong
343981036,5,2015-2,Egypt,Disneyland_HongKong
343934809,4,2016-1,United States,Disneyland_HongKong
343921588,5,2015-2,France,Disneyland_HongKong
343749039,4,2015-11,Malaysia,Disneyland_HongKong
343723559,4,2016-1,New Zealand,Disneyland_HongKong
343712848,5,2016-1,Australia,Disneyland_HongKong
343650517,4,2016-1,New Zealand,Disneyland_HongKong
343549336,3,2016-1,Qatar,Disneyland_HongKong
343542841,4,2016-1,Singapore,Disneyland_HongKong
343501004,5,2015-4,Australia,Disneyland_HongKong
343491813,5,2015-11,India,Disneyland_HongKong
343454810,5,2016-1,India,Disneyland_HongKong
343446784,5,2016-1,India,Disneyland_HongKong
343438245,5,2016-1,Philippines,Disneyland_HongKong
343425678,5,2016-1,Hong Kong,Disneyland_HongKong
343425075,5,2016-1,Australia,Disneyland_HongKong
343338503,4,2016-1,India,Disneyland_HongKong
343251622,5,2016-1,Australia,Disneyland_HongKong
343232595,4,2016-1,Australia,Disneyland_HongKong
343219773,4,2016-1,Australia,Disneyland_HongKong
343204865,3,2016-1,China,Disneyland_HongKong
343181040,4,2016-1,Hong Kong,Disneyland_HongKong
343043695,5,2016-1,India,Disneyland_HongKong
343008320,5,2016-1,India,Disneyland_HongKong
343001187,4,2016-1,Singapore,Disneyland_HongKong
342992924,5,2016-1,Australia,Disneyland_HongKong
342991800,5,2015-12,Philippines,Disneyland_HongKong
342975069,5,2016-1,Indonesia,Disneyland_HongKong
342959999,5,2016-1,Australia,Disneyland_HongKong
342934163,4,2015-2,India,Disneyland_HongKong
342861547,5,2015-12,India,Disneyland_HongKong
342841098,4,2016-1,Singapore,Disneyland_HongKong
342805144,5,2015-12,India,Disneyland_HongKong
342784380,5,2016-1,Singapore,Disneyland_HongKong
342765757,5,2015-4,India,Disneyland_HongKong
342574283,5,2015-12,India,Disneyland_HongKong
342566843,3,2016-1,Singapore,Disneyland_HongKong
342487445,4,2015-11,United Arab Emirates,Disneyland_HongKong
342471673,4,2015-12,The Bahamas,Disneyland_HongKong
342461613,5,2016-1,Australia,Disneyland_HongKong
342445865,4,2015-12,Australia,Disneyland_HongKong
342270572,4,2016-1,Australia,Disneyland_HongKong
342243736,4,2016-1,Singapore,Disneyland_HongKong
342241051,4,2016-1,New Zealand,Disneyland_HongKong
342066771,4,2015-12,Singapore,Disneyland_HongKong
341957787,4,2015-12,Finland,Disneyland_HongKong
341938935,5,2016-1,India,Disneyland_HongKong
341806361,4,2015-9,China,Disneyland_HongKong
341795779,5,2016-1,United States,Disneyland_HongKong
341676822,5,2015-12,Malaysia,Disneyland_HongKong
341647026,3,2016-1,Bangladesh,Disneyland_HongKong
341619368,5,2016-1,Australia,Disneyland_HongKong
341598041,4,2015-12,Singapore,Disneyland_HongKong
341579443,5,2016-1,India,Disneyland_HongKong
341531400,5,2016-1,Philippines,Disneyland_HongKong
341525536,4,2016-1,Canada,Disneyland_HongKong
341409198,5,2016-1,Singapore,Disneyland_HongKong
341374215,4,2015-12,Singapore,Disneyland_HongKong
341354381,4,2016-1,Kuwait,Disneyland_HongKong
341331509,5,2015-10,India,Disneyland_HongKong
341291884,5,2016-1,Philippines,Disneyland_HongKong
341128692,2,2016-1,Serbia,Disneyland_HongKong
341114180,4,2016-1,Indonesia,Disneyland_HongKong
341094522,4,2015-11,India,Disneyland_HongKong
341070038,5,2015-8,United States,Disneyland_HongKong
340972094,5,2015-12,United Kingdom,Disneyland_HongKong
340968562,3,2015-12,Vietnam,Disneyland_HongKong
340963106,2,2016-1,Malaysia,Disneyland_HongKong
340909532,5,2016-1,United States,Disneyland_HongKong
340888775,5,2015-12,South Africa,Disneyland_HongKong
340851199,5,2015-11,Singapore,Disneyland_HongKong
340850004,4,2016-1,Australia,Disneyland_HongKong
340842602,5,2016-1,Indonesia,Disneyland_HongKong
340799316,5,2016-1,Australia,Disneyland_HongKong
340730082,4,2016-1,South Africa,Disneyland_HongKong
340701488,4,2015-12,Hong Kong,Disneyland_HongKong
340675815,4,2016-1,Australia,Disneyland_HongKong
340625089,5,2016-1,Australia,Disneyland_HongKong
340624659,4,2015-10,Philippines,Disneyland_HongKong
340617843,4,2016-1,Australia,Disneyland_HongKong
340585777,4,2015-11,Malaysia,Disneyland_HongKong
340577297,3,2016-1,Australia,Disneyland_HongKong
340535512,3,2016-1,Australia,Disneyland_HongKong
340403664,4,2015-12,Australia,Disneyland_HongKong
340388845,5,2015-11,United States,Disneyland_HongKong
340379744,3,2015-12,South Africa,Disneyland_HongKong
340351907,5,2016-1,Australia,Disneyland_HongKong
340348773,4,2015-12,Indonesia,Disneyland_HongKong
340343999,5,2016-1,Philippines,Disneyland_HongKong
340192072,5,2016-1,United States,Disneyland_HongKong
340143607,4,2016-1,Singapore,Disneyland_HongKong
340142122,3,2015-7,Hong Kong,Disneyland_HongKong
340128396,1,2016-1,Thailand,Disneyland_HongKong
340118040,4,2016-1,Australia,Disneyland_HongKong
339977023,5,2015-11,Russia,Disneyland_HongKong
339947223,4,2016-1,Philippines,Disneyland_HongKong
339887629,4,2015-12,India,Disneyland_HongKong
339841976,3,2016-1,Australia,Disneyland_HongKong
339826542,5,2016-1,India,Disneyland_HongKong
339808346,1,2015-8,Hong Kong,Disneyland_HongKong
339791296,5,2015-12,Singapore,Disneyland_HongKong
339789385,5,2015-2,Vietnam,Disneyland_HongKong
339777182,4,2015-12,Hong Kong,Disneyland_HongKong
339744696,5,2016-1,Hong Kong,Disneyland_HongKong
339706324,5,2015-12,Israel,Disneyland_HongKong
339700745,5,2015-12,United States,Disneyland_HongKong
339630812,5,2016-1,Indonesia,Disneyland_HongKong
339625905,5,2015-12,United States,Disneyland_HongKong
339603260,4,2016-1,Australia,Disneyland_HongKong
339582332,4,2016-1,Singapore,Disneyland_HongKong
339564267,5,2016-1,Australia,Disneyland_HongKong
339563423,5,2015-12,Australia,Disneyland_HongKong
339522671,4,2016-1,Singapore,Disneyland_HongKong
339521460,5,2015-12,Australia,Disneyland_HongKong
339387669,4,2015-6,Malaysia,Disneyland_HongKong
339366566,4,2016-1,Australia,Disneyland_HongKong
339366370,5,2016-1,India,Disneyland_HongKong
339323209,4,2015-12,India,Disneyland_HongKong
339299939,5,2016-1,Philippines,Disneyland_HongKong
339294641,4,2016-1,India,Disneyland_HongKong
339284728,5,2016-1,Macau,Disneyland_HongKong
339224224,5,2015-12,United Kingdom,Disneyland_HongKong
339177475,5,2015-12,Malaysia,Disneyland_HongKong
339107522,5,2016-1,Australia,Disneyland_HongKong
339101531,3,2015-7,Norway,Disneyland_HongKong
339095339,5,2016-1,Australia,Disneyland_HongKong
339043177,5,2016-1,United Arab Emirates,Disneyland_HongKong
339029023,4,2015-12,Australia,Disneyland_HongKong
339025262,5,2016-1,Philippines,Disneyland_HongKong
339005748,3,2016-1,Dominican Republic,Disneyland_HongKong
338911240,5,2016-1,Hong Kong,Disneyland_HongKong
